QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
j:EvidenceType,j:EvidenceOtherIdentification,0,unbounded,
j:EvidenceType,j:EvidencePreviousLocation,0,unbounded,
j:EvidenceType,j:EvidenceQuantityText,0,unbounded,
j:EvidenceType,j:EvidenceReceiptIdentification,0,unbounded,
j:EvidenceType,j:EvidenceReturnedIndicator,0,unbounded,
j:EvidenceType,j:EvidenceTakenLocation,0,unbounded,
j:EvidenceType,j:EvidenceReturnRecipientEntity,0,unbounded,
j:EvidenceType,j:EvidenceTakenFromEntity,0,unbounded,
j:EvidenceType,j:EvidenceAugmentationPoint,0,unbounded,
im:ExchangeVisitorProgramClassificationType,im:ProgramDescriptionText,0,unbounded,
im:ExchangeVisitorProgramClassificationType,im:ProgramAbbreviationText,0,unbounded,
im:ExchangeVisitorProgramClassificationType,im:ProgramCategoryText,0,unbounded,
im:ExchangeVisitorProgramClassificationType,im:ExchangeVisitorProgramClassificationAugmentationPoint,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramSupervisionArrangementText,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramClassification,0,unbounded,
im:ExchangeVisitorProgramType,im:FederalGovernmentSponsorIndicator,0,unbounded,
im:ExchangeVisitorProgramType,im:FinancialSupportMethodSelectionCommentText,0,unbounded,
im:ExchangeVisitorProgramType,j:TitleOfCertifyingOfficerText,0,unbounded,
im:ExchangeVisitorProgramType,im:StateGovernmentSponsorIndicator,0,unbounded,
im:ExchangeVisitorProgramType,im:ForProfitIndicator,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramActivityCommentText,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramStatusChangeDate,0,unbounded,
im:ExchangeVisitorProgramType,im:LocalGovernmentSponsorIndicator,0,unbounded,
im:ExchangeVisitorProgramType,im:FormUsageTotalQuantity,0,unbounded,
im:ExchangeVisitorProgramType,im:OtherOrganizationRoleCommentText,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramDesignatedDurationNumeric,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramExpireDate,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramName,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramIdentification,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramOriginalStartDate,0,unbounded,
im:ExchangeVisitorProgramType,im:ProgramStartDate,0,unbounded,
im:ExchangeVisitorProgramType,im:FormAllotmentQuantity,0,unbounded,
im:ExchangeVisitorProgramType,nc:ProgramPurposeText,0,unbounded,
im:ExchangeVisitorProgramType,im:ExchangeVisitorProgramAugmentationPoint,0,unbounded,
im:ExchangeVisitorTerminationType,im:ExchangeVisitorTerminationReasonCode,0,unbounded,
im:ExchangeVisitorTerminationType,im:ExchangeVisitorTerminationReasonDescriptionText,0,unbounded,
im:ExchangeVisitorTerminationType,im:ExchangeVisitorTerminationAugmentationPoint,0,unbounded,
j:ExhibitType,j:ExhibitAcceptingAgency,0,unbounded,
j:ExhibitType,j:ExhibitAdmittedIndicator,0,unbounded,
j:ExhibitType,j:ExhibitEvidence,0,unbounded,
j:ExhibitType,j:ExhibitIdentification,0,unbounded,
j:ExhibitType,j:ExhibitRemainingProofIndicator,0,unbounded,
j:ExhibitType,j:ExhibitStatusText,0,unbounded,
j:ExhibitType,j:ExhibitAugmentationPoint,0,unbounded,
em:ExplicitAddressType,em:ExplicitAddressSchemeText,0,unbounded,
em:ExplicitAddressType,em:ExplicitAddressValueText,0,unbounded,
em:ExplicitAddressType,em:ExplicitAddressAugmentationPoint,0,unbounded,
j:ExplosiveType,j:ExplosiveComponent,0,unbounded,
j:ExplosiveType,j:ExplosiveContainer,0,unbounded,
j:ExplosiveType,j:ExplosiveFiller,0,unbounded,
j:ExplosiveType,j:ExplosiveIgnition,0,unbounded,
j:ExplosiveType,j:ExplosiveAugmentationPoint,0,unbounded,
it:ExporterType,it:ExporterIdentification,0,unbounded,
it:ExporterType,it:ExporterIDCategory,0,unbounded,
it:ExporterType,it:RoleOfParty,0,unbounded,
it:ExporterType,it:ExporterAugmentationPoint,0,unbounded,
cbrn:ExposureAnalysisResultsType,cbrn:AverageExposureRateValue,0,1,
cbrn:ExposureAnalysisResultsType,cbrn:AverageExposureRateUncertaintyValue,0,1,
cbrn:ExposureAnalysisResultsType,cbrn:MaximumExposureRateValue,0,1,
cbrn:ExposureAnalysisResultsType,cbrn:MinimumExposureRateValue,0,1,
cbrn:ExposureAnalysisResultsType,cbrn:BackgroundExposureRateValue,0,1,
cbrn:ExposureAnalysisResultsType,cbrn:BackgroundExposureRateUncertaintyValue,0,1,
cbrn:ExposureAnalysisResultsType,cbrn:TotalExposureValue,0,1,
cbrn:ExposureAnalysisResultsType,cbrn:SourcePosition,0,1,
cbrn:ExposureAnalysisResultsType,cbrn:ExposureAnalysisResultsExtension,0,unbounded,
cbrn:ExposureAnalysisResultsType,cbrn:ExposureAnalysisResultsAugmentationPoint,0,unbounded,
cbrn:ExposureRatemRhType,cbrn:unitsText,1,1,
cbrn:ExposureRateType,cbrn:ExposureRateValue,0,1,
cbrn:ExposureRateType,cbrn:ExposureRateLevelDescriptionText,0,1,
cbrn:ExposureRateType,cbrn:RadDetectorInformation,0,1,
cbrn:ExposureRateType,cbrn:RadRawExposureRate,0,unbounded,
cbrn:ExposureRateType,cbrn:ExposureRateAugmentationPoint,0,unbounded,
biom:FaceImageBoundaryType,biom:FaceImageBoundaryShapeCode,0,unbounded,
biom:FaceImageBoundaryType,biom:PositionPolygonVertexQuantity,0,unbounded,
biom:FaceImageBoundaryType,biom:PositionPolygonVertex,2,99,
biom:FaceImageBoundaryType,biom:FaceImageBoundaryAugmentationPoint,0,unbounded,
biom:FaceImageBoundingSquareType,biom:FaceImageBoundingCategoryCode,0,unbounded,
biom:FaceImageBoundingSquareType,biom:SegmentBottomVerticalCoordinateValue,0,unbounded,
biom:FaceImageBoundingSquareType,biom:SegmentLeftHorizontalCoordinateValue,0,unbounded,
biom:FaceImageBoundingSquareType,biom:SegmentRightHorizontalCoordinateValue,0,unbounded,
biom:FaceImageBoundingSquareType,biom:SegmentTopVerticalCoordinateValue,0,unbounded,
biom:FaceImageBoundingSquareType,biom:FaceImageBoundingSquareAugmentationPoint,0,unbounded,
biom:FaceImageFeaturePointType,biom:FeaturePointHorizontalCoordinateValue,0,unbounded,
biom:FaceImageFeaturePointType,biom:FeaturePointIdentification,0,unbounded,
biom:FaceImageFeaturePointType,biom:FeaturePointCategory,0,unbounded,
biom:FaceImageFeaturePointType,biom:FeaturePointVerticalCoordinateValue,0,unbounded,
biom:FaceImageFeaturePointType,biom:FaceImageFeaturePointAugmentationPoint,0,unbounded,
biom:FaceImageType,biom:FacialImageMissingReasonCode,0,unbounded,
biom:FaceImageType,biom:FaceImage3DPoseAngle,0,unbounded,
biom:FaceImageType,biom:FaceImageAcquisitionProfile,0,unbounded,
biom:FaceImageType,biom:FaceImageBoundingSquare,0,unbounded,
biom:FaceImageType,biom:FaceImageBoundary,0,unbounded,
biom:FaceImageType,biom:FaceImageDescription,0,50,
biom:FaceImageType,nc:PersonEyeColor,0,unbounded,
biom:FaceImageType,biom:FaceImageHairColorAttribute,0,2,
biom:FaceImageType,biom:FaceImageFeaturePoint,0,88,
biom:FaceImageType,biom:FaceImagePoseOffsetAngleMeasure,0,unbounded,
biom:FaceImageType,biom:FaceImageAcquisitionSource,0,unbounded,
biom:FaceImageType,biom:FaceImageAugmentationPoint,0,unbounded,
nc:FacilityAssociationType,nc:Facility,0,unbounded,
nc:FacilityAssociationType,nc:FacilityAssociationAugmentationPoint,0,unbounded,
nc:FacilityDocumentAssociationType,nc:Facility,0,unbounded,
nc:FacilityDocumentAssociationType,nc:Document,0,unbounded,
nc:FacilityDocumentAssociationType,nc:FacilityDocumentAssociationAugmentationPoint,0,unbounded,
nc:FacilityImageAssociationType,nc:Facility,0,unbounded,
nc:FacilityImageAssociationType,nc:Image,0,unbounded,
nc:FacilityImageAssociationType,nc:FacilityImageAssociationAugmentationPoint,0,unbounded,
nc:FacilityPersonAssociationType,nc:Facility,0,unbounded,
nc:FacilityPersonAssociationType,nc:Person,0,unbounded,
nc:FacilityPersonAssociationType,nc:FacilityPersonAssociationAugmentationPoint,0,unbounded,
nc:FacilitySiteAssociationType,nc:Site,0,unbounded,
nc:FacilitySiteAssociationType,nc:Facility,0,unbounded,
nc:FacilitySiteAssociationType,nc:FacilitySiteAssociationAugmentationPoint,0,unbounded,
nc:FacilitySubFacilityAssociationType,nc:ParentFacility,0,unbounded,
nc:FacilitySubFacilityAssociationType,nc:SubFacility,0,unbounded,
nc:FacilitySubFacilityAssociationType,nc:FacilitySubFacilityAssociationAugmentationPoint,0,unbounded,
nc:FacilityType,nc:FacilityIdentification,0,unbounded,
nc:FacilityType,nc:FacilityName,0,unbounded,
nc:FacilityType,nc:FacilityCategory,0,unbounded,
nc:FacilityType,nc:FacilityLocation,0,unbounded,
nc:FacilityType,nc:FacilityContactInformation,0,unbounded,
nc:FacilityType,nc:FacilityContainsItem,0,unbounded,
nc:FacilityType,nc:FacilityCapacityDescriptionText,0,unbounded,
nc:FacilityType,nc:FacilityUsage,0,unbounded,
nc:FacilityType,nc:FacilitySiteDiagram,0,unbounded,
nc:FacilityType,nc:FacilityOperatingSchedule,0,unbounded,
nc:FacilityType,nc:FacilitySecurityLevelText,0,unbounded,
nc:FacilityType,nc:FacilityMemberCategoryText,0,unbounded,
nc:FacilityType,nc:FacilityDescriptionText,0,unbounded,
nc:FacilityType,nc:FacilitySystemIdentification,0,unbounded,
nc:FacilityType,nc:FacilitySystemIPAddressID,0,unbounded,
nc:FacilityType,nc:FacilityMaxOccupancyQuantity,0,unbounded,
nc:FacilityType,nc:FacilityOperationalStatus,0,unbounded,
nc:FacilityType,nc:FacilityCapacityQuantity,0,unbounded,
nc:FacilityType,nc:FacilityAugmentationPoint,0,unbounded,
cbrn:FaultType,cbrn:FaultCodeValueText,1,1,
cbrn:FaultType,cbrn:FaultDescriptionText,1,1,
cbrn:FaultType,cbrn:FaultSeverityCode,1,1,
cbrn:FaultType,cbrn:FaultExtension,0,unbounded,
cbrn:FaultType,cbrn:FaultAugmentationPoint,0,unbounded,
geo:FeatureType,gml:AbstractFeature,1,1,
im:FileType,im:FileIdentification,0,unbounded,
im:FileType,im:FileControlOfficeText,0,unbounded,
im:FileType,im:FileNewIndicator,0,unbounded,
im:FileType,im:FileReceivedDate,0,unbounded,
im:FileType,im:FileRequestDate,0,unbounded,
im:FileType,im:FileAugmentationPoint,0,unbounded,
j:FinancialAccountInstitutionAssociationType,j:FinancialAccount,0,unbounded,
j:FinancialAccountInstitutionAssociationType,nc:Organization,0,unbounded,
j:FinancialAccountInstitutionAssociationType,j:FinancialAccountInstitutionAssociationAugmentationPoint,0,unbounded,
j:FinancialAccountType,j:FinancialAccountPresentBalanceAmount,0,unbounded,
j:FinancialAccountType,j:FinancialAccountListedName,0,unbounded,
j:FinancialAccountType,j:FinancialAccountCategoryText,0,unbounded,
j:FinancialAccountType,j:FinancialAccountNumberID,0,unbounded,
j:FinancialAccountType,j:FinancialAccountAugmentationPoint,0,unbounded,
j:FinancialCompilationType,j:MonthlyIncomeTotalAmount,0,unbounded,
j:FinancialCompilationType,j:Debt,0,unbounded,
j:FinancialCompilationType,j:DebtTotalAmount,0,unbounded,
j:FinancialCompilationType,nc:Insurance,0,unbounded,
j:FinancialCompilationType,j:MonthlyLivingExpense,0,unbounded,
j:FinancialCompilationType,j:FinancialCompilationDate,0,unbounded,
j:FinancialCompilationType,j:PreparingOfficialNote,0,unbounded,
j:FinancialCompilationType,j:FinancialAccount,0,unbounded,
j:FinancialCompilationType,j:BankruptcyIndicator,0,unbounded,
j:FinancialCompilationType,j:FinancialCompilationAugmentationPoint,0,unbounded,
cyfs:FindingType,cyfs:FederalFindingsText,0,unbounded,
cyfs:FindingType,cyfs:FosterCareAdoptionAssistanceFindingsText,0,unbounded,
cyfs:FindingType,cyfs:StateFindingsText,0,unbounded,
cyfs:FindingType,cyfs:LeastRestrictivePlacementIndicator,0,unbounded,
cyfs:FindingType,cyfs:PermanencyPlanApprovedIndicator,0,unbounded,
cyfs:FindingType,cyfs:ReasonableEffortsIndicator,0,unbounded,
cyfs:FindingType,cyfs:FindingAugmentationPoint,0,unbounded,
j:FingerprintActivityType,j:FingerprintActivityAugmentationPoint,0,unbounded,
biom:FingerprintAnnotationDetailType,biom:FingerprintAnnotationDetailAugmentationPoint,0,unbounded,
biom:FingerprintCaptureTechniqueType,biom:FingerprintCaptureTechniqueCategoryCode,0,unbounded,
biom:FingerprintCaptureTechniqueType,biom:FingerprintCaptureTechniqueDescriptionText,0,unbounded,
biom:FingerprintCaptureTechniqueType,biom:FingerprintCaptureTechniqueAugmentationPoint,0,unbounded,
biom:FingerprintCoordinateType,biom:SegmentTopVerticalCoordinateValue,0,unbounded,
biom:FingerprintCoordinateType,biom:SegmentLeftHorizontalCoordinateValue,0,unbounded,
biom:FingerprintCoordinateType,biom:SegmentRightHorizontalCoordinateValue,0,unbounded,
biom:FingerprintCoordinateType,biom:SegmentBottomVerticalCoordinateValue,0,unbounded,
biom:FingerprintCoordinateType,biom:FingerprintCoordinateAugmentationPoint,0,unbounded,
biom:FingerprintDeltaLocationType,biom:PositionHorizontalCoordinateValue,0,unbounded,
biom:FingerprintDeltaLocationType,biom:PositionVerticalCoordinateValue,0,unbounded,
biom:FingerprintDeltaLocationType,biom:ImageLocationThetaAngleMeasure,3,3,
biom:FingerprintDeltaLocationType,biom:FingerprintDeltaLocationAugmentationPoint,0,unbounded,
biom:FingerprintFeatureLocationType,biom:PositionHorizontalCoordinateValue,0,unbounded,
biom:FingerprintFeatureLocationType,biom:PositionVerticalCoordinateValue,0,unbounded,
biom:FingerprintFeatureLocationType,biom:ImageLocationThetaAngleMeasure,0,unbounded,
biom:FingerprintFeatureLocationType,biom:FingerprintFeatureLocationAugmentationPoint,0,unbounded,
biom:FingerprintFeaturesFeedbackType,biom:FingerprintFeaturesFeedbackAugmentationPoint,0,unbounded,
biom:FingerprintImageFingerMissingType,biom:FingerMissingCode,0,unbounded,
biom:FingerprintImageFingerMissingType,biom:FingerprintImageFingerMissingAugmentationPoint,0,unbounded,
biom:FingerprintImageMajorCasePrintType,biom:MajorCasePrintCodeText,0,9,A portion of the image in the database to search
biom:FingerprintImageMajorCasePrintType,biom:MajorCasePrintSegmentOffset,0,12,
biom:FingerprintImageMajorCasePrintType,biom:FingerprintImageMajorCasePrintAugmentationPoint,0,unbounded,
biom:FingerprintImageSegmentPositionSquareType,biom:FingerprintCoordinate,0,unbounded,
biom:FingerprintImageSegmentPositionSquareType,biom:FingerprintImageSegmentPositionSquareAugmentationPoint,0,unbounded,
biom:FingerprintImageType,biom:FingerprintImagePosition,0,unbounded,
biom:FingerprintImageType,biom:FingerprintImageImpressionCaptureCategory,0,unbounded,
biom:FingerprintImageType,biom:FingerprintImpressionCategoryDescriptionText,0,unbounded,
biom:FingerprintImageType,biom:FingerprintImageAugmentationPoint,0,unbounded,
biom:FingerprintPositionListType,biom:FingerPositionCode,0,6,
biom:FingerprintPositionListType,biom:FingerprintPositionListAugmentationPoint,0,unbounded,
j:FirearmType,j:FirearmMake,0,unbounded,A manufacturer of a firearm.
j:FirearmType,j:FirearmCategory,0,unbounded,A kind of firearm.
j:FirearmType,j:FirearmCategoryDescription,0,unbounded,
j:FirearmType,j:FirearmAutomaticIndicator,0,unbounded,
j:FirearmType,j:FirearmBarrelLengthMeasure,0,unbounded,
j:FirearmType,j:FirearmBoreSize,0,unbounded,
j:FirearmType,j:FirearmFinish,0,unbounded,
j:FirearmType,j:FirearmGripText,0,unbounded,
j:FirearmType,j:FirearmAugmentationPoint,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightOriginatingLocation,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightPlannedArrivalDate,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightIdentification,0,1,
scr:FlightPlanSummaryType,scr:FlightPlannedDestinationAirport,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightOriginatingFlightDate,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightOriginatingAirport,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightPlanTransmittedDate,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightFinalDestinationAirport,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightAlternateArrivalTime,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightAlternateArrivalDate,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightFinalArrivalTime,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightFinalArrivalDate,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightFinalDestinationLocation,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightPlannedArrivalTime,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightOriginatingFlightTime,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightAlternateDestinationAirport,0,unbounded,
scr:FlightPlanSummaryType,scr:FlightPlanSummaryAugmentationPoint,0,unbounded,
j:ForceType,j:ForcePhysicalDescriptionText,0,unbounded,
j:ForceType,j:ForceSubject,0,unbounded,
j:ForceType,j:ForceTakenAsEvidence,0,unbounded,
j:ForceType,j:ForceToolItem,0,unbounded,
j:ForceType,j:ForceCategory,0,unbounded,
j:ForceType,j:ForceUserEntity,0,unbounded,
j:ForceType,j:ForceVictim,0,unbounded,
j:ForceType,j:ForceWeaponItem,0,unbounded,
j:ForceType,j:ForceAugmentationPoint,0,unbounded,
im:ForeignBornChildOfCitizenRoleType,im:CitizenshipCertificateIdentification,0,unbounded,
im:ForeignBornChildOfCitizenRoleType,im:ForeignBornChildOfCitizenRoleAugmentationPoint,0,unbounded,
j:ForensicSpecimenType,j:ForensicSpecimenCategory,0,unbounded,
j:ForensicSpecimenType,j:ForensicSpecimenAugmentationPoint,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareCurrentPlacementDescriptionText,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareDischargeReasonDescriptionText,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareFirstRemovalDate,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareFundingSource,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareLastRemovalDate,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareLiablePlacementCountyCode,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareMonthlyPaymentAmount,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCarePreviousPlacementSettingsQuantity,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCarePriorDischargeDate,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareRemovalReason,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterCareTotalRemovalQuantity,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:MostRecentFosterCareReviewDate,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:OutOfStatePlacementIndicator,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:RemovalMannerDescriptionText,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:RemovalTransactionDate,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:ServicePlanGoal,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:TimeOfAdoptionAgeMeasure,0,unbounded,
cyfs:FosterParentChildAssociationType,cyfs:FosterParentChildAssociationAugmentationPoint,0,unbounded,
nc:FullTelephoneNumberType,nc:TelephoneNumberFullID,0,unbounded,
nc:FullTelephoneNumberType,nc:TelephoneSuffixID,0,unbounded,
nc:FullTelephoneNumberType,nc:FullTelephoneNumberAugmentationPoint,0,unbounded,
cbrn:FWHMCalibrationType,cbrn:EnergyValueList,1,1,
cbrn:FWHMCalibrationType,cbrn:FWHMValueList,1,1,
cbrn:FWHMCalibrationType,cbrn:FWHMUncertaintyValueList,0,1,
cbrn:FWHMCalibrationType,cbrn:CalibrationDateTime,0,1,
cbrn:FWHMCalibrationType,cbrn:FWHMCalibrationAugmentationPoint,0,unbounded,
cbrn:FWHMKeVType,cbrn:unitsText,1,1,
cbrn:FWHMUncertaintiesKeVType,cbrn:unitsText,1,1,
cbrn:GeographicPointType,cbrn:LatitudeValue,1,1,
cbrn:GeographicPointType,cbrn:LongitudeValue,1,1,
cbrn:GeographicPointType,cbrn:ElevationValue,0,1,
cbrn:GeographicPointType,cbrn:ElevationOffsetValue,0,1,
cbrn:GeographicPointType,cbrn:GeoPointAccuracyValue,0,1,
cbrn:GeographicPointType,cbrn:ElevationAccuracyValue,0,1,
cbrn:GeographicPointType,cbrn:ElevationOffsetAccuracyValue,0,1,
cbrn:GeographicPointType,cbrn:datumText,1,1,
cbrn:GeographicPointType,cbrn:unitsText,1,1,
cbrn:GeographicPointType,cbrn:GeographicPointAugmentationPoint,0,unbounded,
geo:GeometryType,gml:AbstractGeometry,1,1,
cyfs:GoalObjectiveType,cyfs:Task,0,unbounded,
cyfs:GoalObjectiveType,cyfs:GoalObjectiveAugmentationPoint,0,unbounded,
it:GoodsItemType,it:GoodsMeasure,0,unbounded,
it:GoodsItemType,it:CountryOfOrigin,0,unbounded,
it:GoodsItemType,nc:Document,0,unbounded,
it:GoodsItemType,it:GoodsLocationText,0,unbounded,
it:GoodsItemType,it:Manufacturer,0,unbounded,
it:GoodsItemType,it:ProcessingEstablishmentText,0,unbounded,
it:GoodsItemType,it:LoadingProofParty,0,unbounded,
it:GoodsItemType,it:GoodsItemStatisticalValue,0,unbounded,
it:GoodsItemType,it:CustomsValuationAmount,0,unbounded,
it:GoodsItemType,it:CustomsStatus,0,unbounded,
it:GoodsItemType,it:ExaminationPlace,0,unbounded,
